MachineID,ReadingTime,Temperature,Pressure,Flow,Vibration
P105,2026-08-08 09:00:00,74.15,97.1,115.28,4.76
P105,2026-08-08 10:00:00,81.14,86.35,115.07,2.63
P105,2026-08-08 11:00:00,73.02,86.59,127.9,3.96
P105,2026-08-08 12:00:00,62.8,81.46,111.3,2.45
P105,2026-08-08 13:00:00,85.99,107.02,137.0,2.59
P105,2026-08-08 14:00:00,70.0,77.58,134.07,3.19
P105,2026-08-08 15:00:00,81.0,92.47,117.45,2.94
P105,2026-08-08 16:00:00,78.24,77.36,133.25,2.78
P105,2026-08-08 17:00:00,64.59,69.98,117.54,3.96
P105,2026-08-08 18:00:00,83.72,99.26,155.32,2.77
P105,2026-08-08 19:00:00,78.67,89.59,110.74,2.26
P105,2026-08-08 20:00:00,57.58,110.45,108.45,2.16
P105,2026-08-08 21:00:00,63.74,92.55,151.74,4.48
P105,2026-08-08 22:00:00,60.37,90.75,101.38,3.59
P105,2026-08-08 23:00:00,74.01,87.36,121.31,2.42
P105,2026-08-09 00:00:00,83.3,101.56,132.06,0.67
P105,2026-08-09 01:00:00,71.53,120.0,143.87,1.32
P105,2026-08-09 02:00:00,69.81,80.58,150.8,3.0
P105,2026-08-09 03:00:00,66.63,95.41,73.07,1.93
P105,2026-08-09 04:00:00,72.26,105.15,85.06,2.5
P105,2026-08-09 05:00:00,79.07,77.58,124.13,2.85
P105,2026-08-09 06:00:00,84.0,150.35,116.91,3.48
P105,2026-08-09 07:00:00,62.72,92.35,111.8,2.69
P105,2026-08-09 08:00:00,77.94,101.65,106.52,2.91
P105,2026-08-09 09:00:00,82.43,85.02,122.61,2.65
P105,2026-08-09 10:00:00,71.56,75.43,145.39,2.18
P105,2026-08-09 11:00:00,79.18,87.54,108.74,3.77
P105,2026-08-09 12:00:00,78.96,97.5,133.7,2.57
P105,2026-08-09 13:00:00,71.94,87.06,136.27,2.25
P105,2026-08-09 14:00:00,82.4,91.21,120.37,3.41
P105,2026-08-09 15:00:00,72.17,91.43,119.46,3.52
P105,2026-08-09 16:00:00,67.36,93.49,120.19,3.49
P105,2026-08-09 17:00:00,71.3,116.7,117.18,11.3
P105,2026-08-09 18:00:00,70.8,79.2,101.34,2.38
P105,2026-08-09 19:00:00,79.95,94.6,111.28,3.78
P105,2026-08-09 20:00:00,82.86,110.06,104.64,2.4
P105,2026-08-09 21:00:00,84.7,97.89,115.18,3.37
P105,2026-08-09 22:00:00,79.05,88.14,123.95,3.54
P105,2026-08-09 23:00:00,63.88,95.15,99.94,2.01
P105,2026-08-10 00:00:00,68.06,100.73,114.2,2.28
P105,2026-08-10 01:00:00,72.36,81.24,127.72,3.71
P105,2026-08-10 02:00:00,71.45,92.57,126.72,1.18
P105,2026-08-10 03:00:00,75.76,132.22,117.79,2.7
P105,2026-08-10 04:00:00,77.21,114.74,137.55,1.08
P105,2026-08-10 05:00:00,75.94,125.86,131.2,1.88
P105,2026-08-10 06:00:00,120.61,79.63,142.19,2.04
P105,2026-08-10 07:00:00,72.52,84.71,110.16,3.99
P105,2026-08-10 08:00:00,72.72,88.29,99.39,1.3
P105,2026-08-10 09:00:00,63.24,96.34,137.64,2.35
P105,2026-08-10 10:00:00,82.99,86.39,115.72,1.94
P105,2026-08-10 11:00:00,78.94,120.17,88.29,2.52
P105,2026-08-10 12:00:00,80.85,77.64,130.2,3.78
P105,2026-08-10 13:00:00,72.55,101.6,151.7,4.36
P105,2026-08-10 14:00:00,71.57,88.61,103.44,3.58
P105,2026-08-10 15:00:00,62.4,91.97,121.85,2.4
P105,2026-08-10 16:00:00,73.96,125.77,117.81,2.45
P105,2026-08-10 17:00:00,79.11,97.88,145.91,2.93
P105,2026-08-10 18:00:00,70.26,73.6,90.84,1.33
P105,2026-08-10 19:00:00,74.66,78.65,142.6,2.82
P105,2026-08-10 20:00:00,70.29,84.87,131.2,2.16
P105,2026-08-10 21:00:00,65.1,109.26,126.38,2.61
P105,2026-08-10 22:00:00,76.49,95.11,126.89,2.15
P105,2026-08-10 23:00:00,86.49,88.04,148.01,2.65
P105,2026-08-11 00:00:00,77.65,103.81,140.64,2.13
P105,2026-08-11 01:00:00,79.53,117.16,115.34,2.83
P105,2026-08-11 02:00:00,68.34,90.84,150.81,2.0
P105,2026-08-11 03:00:00,65.41,114.33,131.24,4.5
P105,2026-08-11 04:00:00,68.85,96.52,108.11,2.91
P105,2026-08-11 05:00:00,59.58,103.22,125.82,2.75
P105,2026-08-11 06:00:00,69.27,84.26,133.1,1.86
P105,2026-08-11 07:00:00,75.58,119.89,146.74,1.6
P105,2026-08-11 08:00:00,68.24,100.06,118.73,1.68
P105,2026-08-11 09:00:00,74.7,94.88,154.46,2.6
P105,2026-08-11 10:00:00,80.18,79.79,101.5,3.38
P105,2026-08-11 11:00:00,79.59,83.51,120.43,1.69
P105,2026-08-11 12:00:00,70.73,105.04,112.17,2.6
P105,2026-08-11 13:00:00,64.09,87.22,151.65,2.86
P105,2026-08-11 14:00:00,64.98,91.22,91.25,1.99
P105,2026-08-11 15:00:00,81.52,93.29,154.03,2.72
P105,2026-08-11 16:00:00,71.75,102.69,71.89,2.96
P105,2026-08-11 17:00:00,71.66,112.83,137.36,1.89
P105,2026-08-11 18:00:00,80.69,91.85,103.72,2.96
P105,2026-08-11 19:00:00,70.58,113.46,126.13,2.96
P105,2026-08-11 20:00:00,78.3,108.11,134.1,3.94
P105,2026-08-11 21:00:00,76.26,97.01,142.31,2.73
P105,2026-08-11 22:00:00,72.23,115.66,149.19,2.79
P105,2026-08-11 23:00:00,68.83,112.56,134.41,3.05
P105,2026-08-12 00:00:00,69.75,98.98,119.61,2.27
P105,2026-08-12 01:00:00,72.9,98.19,113.24,3.52
P105,2026-08-12 02:00:00,81.02,106.64,115.03,3.4
P105,2026-08-12 03:00:00,72.55,80.17,132.11,2.92
P105,2026-08-12 04:00:00,90.15,112.49,132.8,3.0
P105,2026-08-12 05:00:00,73.15,82.96,88.7,2.1
P105,2026-08-12 06:00:00,71.67,69.73,110.2,2.6
P105,2026-08-12 07:00:00,70.49,87.06,113.85,4.18
P105,2026-08-12 08:00:00,76.64,88.28,118.77,2.78
P105,2026-08-12 09:00:00,66.62,85.77,138.19,2.46
P105,2026-08-12 10:00:00,64.34,94.48,122.12,1.22
P105,2026-08-12 11:00:00,71.71,105.42,128.12,4.58
P105,2026-08-12 12:00:00,80.76,112.39,170.4,3.41
P105,2026-08-12 13:00:00,73.14,106.68,109.93,2.89
P105,2026-08-12 14:00:00,67.47,99.78,108.27,2.25
P105,2026-08-12 15:00:00,74.89,93.35,85.3,1.64
P105,2026-08-12 16:00:00,104.31,84.4,127.46,2.98
P105,2026-08-12 17:00:00,79.46,104.03,139.29,3.29
P105,2026-08-12 18:00:00,73.47,108.19,136.55,3.1
P105,2026-08-12 19:00:00,80.9,66.85,114.77,2.56
P105,2026-08-12 20:00:00,80.07,113.86,93.9,3.93
P105,2026-08-12 21:00:00,63.8,81.31,115.78,2.55
P105,2026-08-12 22:00:00,61.09,102.8,132.23,3.64
P105,2026-08-12 23:00:00,68.97,94.53,119.45,4.15
P105,2026-08-13 00:00:00,52.16,83.52,120.1,1.93
P105,2026-08-13 01:00:00,70.19,93.49,108.16,2.85
P105,2026-08-13 02:00:00,76.4,92.16,111.84,2.67
P105,2026-08-13 03:00:00,71.95,74.12,128.31,2.44
P105,2026-08-13 04:00:00,80.83,102.09,141.06,1.99
P105,2026-08-13 05:00:00,69.4,80.09,107.31,3.8
P105,2026-08-13 06:00:00,82.41,81.22,111.75,2.74
P105,2026-08-13 07:00:00,76.1,73.88,91.15,3.19
P105,2026-08-13 08:00:00,58.36,89.64,122.92,3.13
P105,2026-08-13 09:00:00,71.01,90.61,135.2,3.03
P105,2026-08-13 10:00:00,67.47,95.45,126.9,4.17
P105,2026-08-13 11:00:00,77.5,109.57,109.01,2.38
P105,2026-08-13 12:00:00,70.35,93.28,101.86,3.81
P105,2026-08-13 13:00:00,78.18,91.33,131.55,2.98
P105,2026-08-13 14:00:00,77.04,78.87,117.38,2.75
P105,2026-08-13 15:00:00,76.37,87.46,75.0,1.93
P105,2026-08-13 16:00:00,71.57,95.77,150.31,3.27
P105,2026-08-13 17:00:00,72.57,94.61,139.88,2.33
P105,2026-08-13 18:00:00,71.02,81.93,145.54,3.11
P105,2026-08-13 19:00:00,67.05,93.63,129.17,2.6
P105,2026-08-13 20:00:00,68.26,87.15,126.1,2.51
P105,2026-08-13 21:00:00,68.82,78.97,121.4,2.66
P105,2026-08-13 22:00:00,69.75,97.39,133.46,3.36
P105,2026-08-13 23:00:00,75.87,92.11,109.79,1.96
P105,2026-08-14 00:00:00,67.85,95.24,105.85,2.88
P105,2026-08-14 01:00:00,65.24,75.07,134.75,2.42
P105,2026-08-14 02:00:00,66.14,81.87,127.61,3.9
P105,2026-08-14 03:00:00,69.18,92.41,139.29,1.35
P105,2026-08-14 04:00:00,85.77,124.33,71.29,2.72
P105,2026-08-14 05:00:00,66.97,91.82,112.47,3.45
P105,2026-08-14 06:00:00,71.21,84.07,116.9,3.21
P105,2026-08-14 07:00:00,63.71,75.25,155.87,2.29
P105,2026-08-14 08:00:00,71.04,90.23,129.87,4.22
P105,2026-08-14 09:00:00,76.06,76.78,95.09,2.48
P105,2026-08-14 10:00:00,70.12,74.34,134.75,1.93
P105,2026-08-14 11:00:00,82.45,116.85,115.53,3.15
P105,2026-08-14 12:00:00,63.38,102.48,111.03,1.93
P105,2026-08-14 13:00:00,69.97,89.41,114.15,3.56
P105,2026-08-14 14:00:00,66.5,115.82,96.15,4.09
P105,2026-08-14 15:00:00,64.88,94.99,111.18,2.53
P105,2026-08-14 16:00:00,77.61,113.0,141.43,2.48
P105,2026-08-14 17:00:00,73.29,85.62,102.15,1.88
P105,2026-08-14 18:00:00,68.94,98.0,85.59,2.76
P105,2026-08-14 19:00:00,82.61,108.46,109.47,1.68
P105,2026-08-14 20:00:00,75.22,67.19,139.98,2.63
P105,2026-08-14 21:00:00,84.82,74.28,136.53,2.72
P105,2026-08-14 22:00:00,69.68,78.56,130.72,3.34
P105,2026-08-14 23:00:00,84.5,107.1,109.31,2.0
T101,2026-08-01 00:00:00,48.42,82.68,70.99,1.98
T101,2026-08-01 01:00:00,61.68,68.96,79.48,1.33
T101,2026-08-01 02:00:00,57.89,60.57,97.53,0.68
T101,2026-08-01 03:00:00,52.41,72.2,83.85,1.19
T101,2026-08-01 04:00:00,54.82,50.49,116.23,2.04
T101,2026-08-01 05:00:00,64.19,60.35,79.59,1.91
T101,2026-08-01 06:00:00,55.52,57.41,118.7,0.76
T101,2026-08-01 07:00:00,70.38,48.22,94.33,2.46
T101,2026-08-01 08:00:00,58.21,61.83,63.98,1.67
T101,2026-08-01 09:00:00,52.61,63.86,62.78,2.05
T101,2026-08-01 10:00:00,66.08,64.62,64.23,2.03
T101,2026-08-01 11:00:00,55.44,51.74,53.28,0.28
T101,2026-08-01 12:00:00,47.82,57.53,98.4,0.5
T101,2026-08-01 13:00:00,,56.32,86.17,2.34
T101,2026-08-01 14:00:00,55.56,69.61,56.82,2.02
T101,2026-08-01 15:00:00,54.66,77.61,82.78,1.29
T101,2026-08-01 16:00:00,62.7,59.57,104.65,0.19
T101,2026-08-01 17:00:00,63.45,60.32,91.29,0.43
T101,2026-08-01 18:00:00,58.35,52.1,89.46,0.84
T101,2026-08-01 19:00:00,54.22,64.34,87.41,0.31
T101,2026-08-01 20:00:00,57.1,52.93,127.22,1.65
T101,2026-08-01 21:00:00,59.91,79.07,49.37,0.0
T101,2026-08-01 22:00:00,55.2,48.46,80.74,0.96
T101,2026-08-01 23:00:00,64.44,51.34,92.19,0.81
T101,2026-08-02 00:00:00,60.43,58.76,109.9,0.72
T101,2026-08-02 01:00:00,70.42,55.52,98.37,0.75
T101,2026-08-02 02:00:00,55.71,72.59,79.61,0.0
T101,2026-08-02 03:00:00,36.56,80.27,107.14,2.31
T101,2026-08-02 04:00:00,57.88,49.49,77.45,0.81
T101,2026-08-02 05:00:00,50.95,84.78,125.31,1.18
T101,2026-08-02 06:00:00,57.92,49.46,112.84,0.86
T101,2026-08-02 07:00:00,55.98,70.77,74.46,0.92
T101,2026-08-02 08:00:00,47.9,78.05,83.12,1.73
T101,2026-08-02 09:00:00,56.59,63.37,63.18,1.41
T101,2026-08-02 10:00:00,51.87,59.16,85.02,0.9
T101,2026-08-02 11:00:00,46.06,62.23,99.31,0.5
T101,2026-08-02 12:00:00,56.43,66.95,82.73,0.0
T101,2026-08-02 13:00:00,57.75,76.93,66.08,0.5
T101,2026-08-02 14:00:00,48.33,76.3,83.34,0.12
T101,2026-08-02 15:00:00,58.65,50.56,66.4,0.0
T101,2026-08-02 16:00:00,50.53,81.29,71.8,1.17
T101,2026-08-02 17:00:00,52.15,74.11,66.53,0.83
T101,2026-08-02 18:00:00,58.37,92.93,96.35,0.33
T101,2026-08-02 19:00:00,62.8,90.66,55.67,0.13
T101,2026-08-02 20:00:00,56.34,59.99,79.01,0.0
T101,2026-08-02 21:00:00,67.83,47.93,81.4,1.64
T101,2026-08-02 22:00:00,57.79,53.25,60.72,0.62
T101,2026-08-02 23:00:00,52.7,67.46,59.77,1.45
T101,2026-08-03 00:00:00,58.81,67.28,110.94,0.45
T101,2026-08-03 01:00:00,52.92,58.43,81.53,0.73
T101,2026-08-03 02:00:00,52.19,40.72,74.9,1.09
T101,2026-08-03 03:00:00,58.95,79.39,120.2,1.41
T101,2026-08-03 04:00:00,67.68,74.2,115.78,2.28
T101,2026-08-03 05:00:00,64.66,73.48,81.31,0.77
T101,2026-08-03 06:00:00,55.64,72.46,72.03,0.65
T101,2026-08-03 07:00:00,41.51,85.68,81.03,1.16
T101,2026-08-03 08:00:00,68.2,68.6,111.0,0.0
T101,2026-08-03 09:00:00,74.78,78.05,88.77,1.94
T101,2026-08-03 10:00:00,49.82,61.54,111.0,0.0
T101,2026-08-03 11:00:00,61.92,71.39,120.45,0.0
T101,2026-08-03 12:00:00,69.27,58.29,76.95,0.0
T101,2026-08-03 13:00:00,50.39,69.84,64.98,1.39
T101,2026-08-03 14:00:00,53.36,50.44,75.5,1.07
T101,2026-08-03 15:00:00,56.06,65.41,97.53,1.67
T101,2026-08-03 16:00:00,55.83,52.47,86.37,1.18
T101,2026-08-03 17:00:00,47.77,54.31,72.05,0.63
T101,2026-08-03 18:00:00,52.67,73.48,56.11,0.0
T101,2026-08-03 19:00:00,55.66,62.89,58.82,0.31
T101,2026-08-03 20:00:00,55.19,60.28,87.73,0.27
T101,2026-08-03 21:00:00,68.34,70.86,70.47,0.88
T101,2026-08-03 22:00:00,58.87,79.58,74.19,1.41
T101,2026-08-03 23:00:00,58.29,82.9,108.24,0.96
T101,2026-08-04 00:00:00,56.16,71.08,81.75,2.14
T101,2026-08-04 01:00:00,58.55,60.13,76.73,0.0
T101,2026-08-04 02:00:00,61.9,55.16,104.77,0.0
T101,2026-08-04 03:00:00,58.89,78.8,46.26,2.41
T101,2026-08-04 04:00:00,55.02,66.69,95.29,1.38
T101,2026-08-04 05:00:00,59.92,76.97,94.34,2.21
T101,2026-08-04 06:00:00,61.66,88.58,101.22,0.0
T101,2026-08-04 07:00:00,76.28,58.11,111.92,0.82
T101,2026-08-04 08:00:00,65.43,56.74,96.26,0.6
T101,2026-08-04 09:00:00,69.05,70.26,101.85,0.0
T101,2026-08-04 10:00:00,57.4,69.93,89.03,1.57
T101,2026-08-04 11:00:00,55.44,65.59,106.26,0.0
T101,2026-08-04 12:00:00,62.13,60.99,68.58,1.07
T101,2026-08-04 13:00:00,66.59,77.47,82.57,1.5
T101,2026-08-04 14:00:00,64.08,63.95,72.52,0.29
T101,2026-08-04 15:00:00,63.86,64.49,66.17,0.0
T101,2026-08-04 16:00:00,63.82,58.44,90.95,1.79
T101,2026-08-04 17:00:00,48.84,64.46,81.93,1.1
T101,2026-08-04 18:00:00,66.67,49.05,95.26,1.63
T101,2026-08-04 19:00:00,56.7,63.35,92.53,1.08
T101,2026-08-04 20:00:00,62.08,71.74,67.32,1.59
T101,2026-08-04 21:00:00,66.17,67.23,58.11,0.71
T101,2026-08-04 22:00:00,59.36,51.26,78.52,0.0
T101,2026-08-04 23:00:00,62.25,66.99,55.38,1.08
T101,2026-08-05 00:00:00,57.6,71.2,77.95,0.16
T101,2026-08-05 01:00:00,52.6,58.54,85.34,0.92
T101,2026-08-05 02:00:00,56.66,59.92,78.67,2.81
T101,2026-08-05 03:00:00,106.16,58.3,144.29,1.14
T101,2026-08-05 04:00:00,48.34,75.11,68.62,1.53
T101,2026-08-05 05:00:00,56.52,59.72,113.96,1.25
T101,2026-08-05 06:00:00,64.81,70.22,77.0,1.29
T101,2026-08-05 07:00:00,66.46,66.62,117.43,1.48
T101,2026-08-05 08:00:00,59.48,68.02,87.47,0.0
T101,2026-08-05 09:00:00,57.37,67.65,77.51,1.07
T101,2026-08-05 10:00:00,58.15,74.28,96.94,0.93
T101,2026-08-05 11:00:00,48.43,86.49,82.45,0.74
T101,2026-08-05 12:00:00,55.6,59.14,112.79,1.91
T101,2026-08-05 13:00:00,61.11,63.71,96.14,0.86
T101,2026-08-05 14:00:00,56.67,69.06,77.06,1.0
T101,2026-08-05 15:00:00,59.43,72.24,73.86,1.37
T101,2026-08-05 16:00:00,51.66,58.13,75.48,0.0
T101,2026-08-05 17:00:00,65.11,53.37,72.42,1.8
T101,2026-08-05 18:00:00,54.01,62.74,66.78,1.47
T101,2026-08-05 19:00:00,63.93,73.87,94.68,0.86
T101,2026-08-05 20:00:00,54.33,55.22,108.22,1.41
T101,2026-08-05 21:00:00,53.15,65.48,79.6,0.0
T101,2026-08-05 22:00:00,59.24,166.62,67.85,0.0
T101,2026-08-05 23:00:00,47.05,60.54,83.47,0.1
T101,2026-08-06 00:00:00,62.56,64.21,95.38,0.65
T101,2026-08-06 01:00:00,52.49,66.37,62.27,1.23
T101,2026-08-06 02:00:00,51.44,76.02,78.91,1.65
T101,2026-08-06 03:00:00,50.14,56.87,91.86,1.74
T101,2026-08-06 04:00:00,69.67,65.5,118.08,0.57
T101,2026-08-06 05:00:00,65.69,53.69,92.56,0.0
T101,2026-08-06 06:00:00,50.15,70.6,61.38,1.14
T101,2026-08-06 07:00:00,64.35,58.98,67.56,0.42
T101,2026-08-06 08:00:00,51.24,63.79,86.84,0.56
T101,2026-08-06 09:00:00,69.72,56.37,110.05,0.0
T101,2026-08-06 10:00:00,58.51,79.2,105.36,0.46
T101,2026-08-06 11:00:00,61.89,70.05,75.28,1.29
T101,2026-08-06 12:00:00,71.04,70.66,95.19,1.34
T101,2026-08-06 13:00:00,47.77,70.52,66.7,0.33
T101,2026-08-06 14:00:00,73.13,61.96,71.68,1.72
T101,2026-08-06 15:00:00,51.37,59.63,107.48,0.83
T101,2026-08-06 16:00:00,47.07,71.53,77.86,2.03
T101,2026-08-06 17:00:00,53.76,77.61,116.96,0.12
T101,2026-08-06 18:00:00,56.65,69.66,69.57,1.02
T101,2026-08-06 19:00:00,56.43,62.06,85.88,0.86
T101,2026-08-06 20:00:00,59.15,57.81,75.01,0.71
T101,2026-08-06 21:00:00,57.69,59.73,90.83,0.0
T101,2026-08-06 22:00:00,52.89,61.64,69.59,2.1
T101,2026-08-06 23:00:00,58.13,67.12,76.3,0.79
T101,2026-08-07 00:00:00,49.49,62.96,68.13,0.58
T101,2026-08-07 01:00:00,40.08,51.46,111.35,1.46
T101,2026-08-07 02:00:00,67.23,81.65,97.11,0.44
T101,2026-08-07 03:00:00,50.74,78.76,86.16,2.8
T101,2026-08-07 04:00:00,55.44,88.67,82.18,1.87
T101,2026-08-07 05:00:00,69.88,52.72,76.27,0.0
T101,2026-08-07 06:00:00,49.39,73.0,81.46,0.84
T101,2026-08-07 07:00:00,61.89,42.71,108.16,0.52
T101,2026-08-07 08:00:00,61.73,151.26,109.67,0.72
T101,2026-08-07 09:00:00,43.13,65.69,88.61,0.0
T101,2026-08-07 10:00:00,59.03,60.67,60.83,1.34
T101,2026-08-07 11:00:00,54.05,60.12,76.67,1.79
T101,2026-08-07 12:00:00,57.71,65.95,77.07,1.17
T101,2026-08-07 13:00:00,67.45,72.77,97.36,1.28
T101,2026-08-07 14:00:00,48.34,54.49,81.31,0.22
T101,2026-08-07 15:00:00,50.55,42.53,60.76,0.59
T101,2026-08-07 16:00:00,57.51,55.48,86.42,0.45
T101,2026-08-07 17:00:00,65.63,63.06,97.53,0.96
T101,2026-08-07 18:00:00,48.19,63.91,62.76,0.71
T101,2026-08-07 19:00:00,52.78,69.58,60.84,0.81
T101,2026-08-07 20:00:00,62.01,75.89,71.24,0.81
T101,2026-08-07 21:00:00,59.29,83.57,58.34,0.07
T101,2026-08-07 22:00:00,77.63,61.72,50.96,0.33
T101,2026-08-07 23:00:00,38.62,67.89,99.58,0.07
T101,2026-08-08 00:00:00,54.7,76.08,53.5,0.0
T101,2026-08-08 01:00:00,56.4,55.97,79.71,0.0
T101,2026-08-08 02:00:00,59.5,63.21,94.89,0.96
T101,2026-08-08 03:00:00,59.45,47.64,93.87,0.54
T101,2026-08-08 04:00:00,56.83,77.58,72.05,1.88
T101,2026-08-08 05:00:00,68.11,74.03,67.35,0.0
T101,2026-08-08 06:00:00,65.55,66.34,71.59,1.74
T101,2026-08-08 07:00:00,51.97,59.91,94.45,0.0
T101,2026-08-08 08:00:00,57.23,78.07,88.8,1.8
T101,2026-08-08 09:00:00,65.94,65.09,42.94,0.0
T101,2026-08-08 10:00:00,63.34,46.4,79.12,1.07
T101,2026-08-08 11:00:00,68.29,58.1,73.42,0.76
T101,2026-08-08 12:00:00,60.46,63.15,103.89,0.16
T101,2026-08-08 13:00:00,58.84,70.34,77.8,1.47
T101,2026-08-08 14:00:00,59.04,74.47,88.49,1.1
T101,2026-08-08 15:00:00,53.57,57.43,107.04,1.31
T101,2026-08-08 16:00:00,50.84,67.17,42.27,0.34
T101,2026-08-08 17:00:00,64.73,63.5,87.12,0.0
T101,2026-08-08 18:00:00,55.25,69.06,93.38,1.57
T101,2026-08-08 19:00:00,56.53,63.01,61.02,0.64
T101,2026-08-08 20:00:00,49.17,42.83,65.47,2.01
T101,2026-08-08 21:00:00,56.11,67.64,75.76,0.0
T101,2026-08-08 22:00:00,64.55,38.93,75.01,0.76
T101,2026-08-08 23:00:00,59.61,56.28,51.92,0.16
T101,2026-08-09 00:00:00,52.76,55.72,102.46,0.0
T101,2026-08-09 01:00:00,60.11,66.9,102.29,11.21
T101,2026-08-09 02:00:00,63.54,62.93,92.82,0.0
T101,2026-08-09 03:00:00,39.53,69.53,92.76,1.18
T101,2026-08-09 04:00:00,54.33,82.88,76.72,1.14
T101,2026-08-09 05:00:00,62.16,85.62,79.29,0.28
T101,2026-08-09 06:00:00,47.51,83.63,92.59,1.16
T101,2026-08-09 07:00:00,79.82,68.9,61.56,0.64
T101,2026-08-09 08:00:00,51.18,60.25,77.75,0.33
T101,2026-08-09 09:00:00,48.25,84.11,90.38,0.62
T101,2026-08-09 10:00:00,63.3,70.65,89.96,1.35
T101,2026-08-09 11:00:00,58.94,73.04,98.56,0.93
T101,2026-08-09 12:00:00,56.46,83.36,76.4,1.11
T101,2026-08-09 13:00:00,60.9,57.69,70.46,0.52
T101,2026-08-09 14:00:00,54.55,47.5,73.27,1.01
T101,2026-08-09 15:00:00,66.86,71.65,38.21,1.31
T101,2026-08-09 16:00:00,54.09,70.44,84.75,0.65
T101,2026-08-09 17:00:00,57.28,64.73,109.2,0.78
T101,2026-08-09 18:00:00,65.6,76.28,97.01,0.0
T101,2026-08-09 19:00:00,65.82,59.51,97.88,0.02
T101,2026-08-09 20:00:00,49.7,88.72,67.77,1.72
T101,2026-08-09 21:00:00,58.83,59.96,84.19,0.0
T101,2026-08-09 22:00:00,57.9,52.01,77.88,1.54
T101,2026-08-09 23:00:00,59.78,47.21,100.33,0.79
T101,2026-08-10 00:00:00,54.2,73.96,81.99,0.0
T101,2026-08-10 01:00:00,70.93,64.79,83.54,0.48
T101,2026-08-10 02:00:00,66.26,58.7,57.19,0.26
T101,2026-08-10 03:00:00,67.29,74.99,80.41,1.9
T101,2026-08-10 04:00:00,63.24,61.8,82.01,1.06
T101,2026-08-10 05:00:00,52.18,65.05,90.55,0.0
T101,2026-08-10 06:00:00,56.67,61.36,103.51,0.0
T101,2026-08-10 07:00:00,55.33,59.22,102.28,0.77
T101,2026-08-10 08:00:00,70.57,72.95,77.62,0.99
T101,2026-08-10 09:00:00,55.52,75.31,61.02,0.14
T101,2026-08-10 10:00:00,61.19,79.71,45.36,1.9
T101,2026-08-10 11:00:00,57.02,42.39,30.97,0.0
T101,2026-08-10 12:00:00,57.86,64.21,96.4,0.36
T101,2026-08-10 13:00:00,50.24,60.04,85.6,0.98
T101,2026-08-10 14:00:00,52.48,75.82,73.81,0.1
T101,2026-08-10 15:00:00,54.2,77.9,82.61,0.24
T101,2026-08-10 16:00:00,64.48,90.71,88.77,1.79
T101,2026-08-10 17:00:00,65.25,57.73,85.48,0.0
T101,2026-08-10 18:00:00,56.57,57.49,77.75,0.2
T101,2026-08-10 19:00:00,55.99,71.39,82.85,0.0
T101,2026-08-10 20:00:00,52.78,46.77,89.39,1.2
T101,2026-08-10 21:00:00,59.8,55.55,89.44,0.42
T101,2026-08-10 22:00:00,50.03,73.9,99.72,1.56
T101,2026-08-10 23:00:00,53.74,79.15,76.12,1.32
T101,2026-08-11 00:00:00,54.42,62.31,41.42,0.56
T101,2026-08-11 01:00:00,58.64,60.08,116.61,0.0
T101,2026-08-11 02:00:00,54.05,54.14,74.85,1.63
T101,2026-08-11 03:00:00,68.35,56.59,71.99,0.0
T101,2026-08-11 04:00:00,67.14,78.45,83.09,0.0
T101,2026-08-11 05:00:00,48.85,67.05,94.89,0.0
T101,2026-08-11 06:00:00,55.75,84.42,81.08,1.99
T101,2026-08-11 07:00:00,62.54,51.99,79.73,0.7
T101,2026-08-11 08:00:00,51.33,53.36,112.12,0.02
T101,2026-08-11 09:00:00,65.55,59.76,84.54,1.25
T101,2026-08-11 10:00:00,53.81,71.81,48.16,1.15
T101,2026-08-11 11:00:00,40.72,62.28,100.38,1.3
T101,2026-08-11 12:00:00,48.91,50.96,72.6,0.95
T101,2026-08-11 13:00:00,43.78,64.84,90.61,0.57
T101,2026-08-11 14:00:00,61.68,67.68,75.25,0.0
T101,2026-08-11 15:00:00,58.93,53.56,74.59,1.18
T101,2026-08-11 16:00:00,67.92,64.54,94.97,0.0
T101,2026-08-11 17:00:00,59.72,64.28,107.13,0.37
T101,2026-08-11 18:00:00,56.31,77.71,83.34,0.0
T101,2026-08-11 19:00:00,75.86,52.06,83.84,1.08
T101,2026-08-11 20:00:00,59.87,62.72,81.67,0.61
T101,2026-08-11 21:00:00,50.19,90.8,81.04,1.28
T101,2026-08-11 22:00:00,55.66,60.74,76.8,0.0
T101,2026-08-11 23:00:00,56.88,60.12,106.09,0.0
T101,2026-08-12 00:00:00,53.96,54.22,110.97,0.1
T101,2026-08-12 01:00:00,61.94,76.64,82.37,0.0
T101,2026-08-12 02:00:00,48.45,75.32,62.31,1.11
T101,2026-08-12 03:00:00,58.8,69.53,93.49,0.05
T101,2026-08-12 04:00:00,51.17,73.58,73.67,0.0
T101,2026-08-12 05:00:00,62.54,52.56,93.41,1.91
T101,2026-08-12 06:00:00,58.12,76.95,87.77,2.07
T101,2026-08-12 07:00:00,50.57,64.9,97.12,0.65
T101,2026-08-12 08:00:00,66.07,59.82,122.25,2.5
T101,2026-08-12 09:00:00,59.97,71.63,106.45,0.0
T101,2026-08-12 10:00:00,48.82,80.08,89.93,0.62
T101,2026-08-12 11:00:00,58.08,36.37,81.57,0.2
T101,2026-08-12 12:00:00,64.43,76.94,95.38,1.12
